id,lens,metric_space,n_cubes,overlap,eps,min_samples,n_nodes,n_edges,n_components,n_loops,avg_degree,max_degree,density,avg_node_size,max_node_size,size_entropy,collapse_ratio,score,var_mgAF_dia_total,var_mgAF_suple_1T,var_mgAF_saf,var_total_AF_mg,var_dias_saf,var_pn_hijo,var_eg_hijo,var_edad_madre,var_imc_antes,var_dif_imc,var_hijo_problema,var_consume_suple,bio_score
2082,pca_2,all_mixed,20,0.2,3.5,2,27,19,8,0,1.41,5,0.0541,29.7,158,2.357,0.224,0.481,2.9718,3.024,1.9532,137780.5281,5731.3166,42341.8078,0.5965,6.9257,29.7943,2.4336,0.0062,0.1255,0.20302064078276658
16765,pn_hijo,cont_rob,16,0.3,2.0,3,21,7,14,0,0.67,3,0.0333,6.7,27,2.687,0.038,0.4809,3.1396,3.1874,3.2984,81092.5821,5537.5304,99703.9937,0.5035,7.123,22.9431,2.0404,0.0275,0.0454,0.2226761147841405
21901,excentricidad,cont_std,20,0.3,3.5,3,28,19,9,0,1.36,7,0.0503,25.5,209,2.373,0.296,0.4809,4.7871,4.8471,4.908,208034.2269,8401.1084,112816.5862,0.5771,5.2614,15.4059,0.5682,0.0108,0.0461,0.3247352206474277
930,pca_1,all_mixed,16,0.3,3.5,2,29,18,11,0,1.24,3,0.0443,34.1,268,2.406,0.38,0.4807,5.3282,5.4008,4.9494,266689.926,7236.1453,32224.7875,0.3162,4.9629,21.874,2.4033,0.0115,0.0642,0.3585611201417609
7049,umap_5_05,cont_rob,16,0.3,2.5,5,22,10,12,0,0.91,2,0.0433,21.8,79,2.7,0.112,0.4806,3.3926,3.4421,3.5974,132527.4569,7965.179,42223.9762,0.2596,2.4864,22.0233,1.6502,0.004,0.0826,0.21251514404815053
18065,edad_madre,all_mixed,8,0.5,2.5,5,23,13,10,0,1.13,3,0.0514,15.3,79,2.591,0.112,0.4806,3.2014,3.1417,3.5627,59759.1628,6622.9903,48847.8865,0.5617,11.9748,3.1265,0.9284,0.0026,0.1134,0.17452231665606668
16225,pn_hijo,cont_std,8,0.3,2.0,3,21,5,16,0,0.48,3,0.0238,5.3,28,2.683,0.04,0.4806,2.3327,2.2647,2.3314,77188.869,6466.4072,113833.6098,1.1765,6.734,5.4452,1.3893,0.0168,0.0454,0.17869427010338493
6959,umap_5_05,cont_rob,12,0.3,2.5,5,23,12,11,0,1.04,2,0.0474,22.4,103,2.651,0.146,0.4806,2.863,2.9017,3.1381,130894.7574,9512.0061,46263.2789,0.2549,2.4162,21.7938,1.5639,0.0033,0.1127,0.188789222652148
10684,mgAF_total,all_mixed,16,0.5,2.5,3,26,17,9,0,1.31,5,0.0523,27.2,180,2.514,0.255,0.4806,4.5312,4.5834,4.3194,167932.5102,5124.3011,22485.2556,0.4032,4.0816,4.2475,1.2669,0.0005,0.071,0.26907592134944447
1036,pca_1,all_mixed,20,0.4,2.5,3,26,14,12,0,1.08,3,0.0431,23.0,145,2.426,0.206,0.4805,4.8639,4.8556,4.6224,235690.5518,8714.6638,59739.4185,0.6478,7.3136,11.4463,1.059,0.0032,0.071,0.3206982227681438
16157,eg_hijo,all_mixed,20,0.4,2.5,5,16,12,5,1,1.5,3,0.1,21.4,137,2.041,0.194,0.4805,4.7214,4.7575,4.7234,196827.9377,6623.4733,38753.9126,0.8147,3.2794,4.7388,0.8814,0.0014,0.1523,0.2959931911000952
6712,umap_5_05,cont_std,16,0.4,5.0,3,23,15,8,0,1.3,2,0.0593,49.1,133,2.723,0.189,0.4805,5.5734,5.5789,4.5155,245129.5029,6467.5976,51284.9154,0.6523,3.7105,4.8053,0.2829,0.0055,0.0273,0.3567654337787443
5371,umap_15_02,all_mixed,20,0.5,2.0,3,20,8,12,0,0.8,2,0.0421,4.9,21,2.771,0.03,0.4803,4.3222,4.3317,4.1379,232459.006,5872.2678,55523.492,0.745,11.1142,18.4939,2.2562,0.012,0.0,0.3088030469391843
7091,umap_5_05,cont_rob,16,0.5,5.0,5,23,16,7,0,1.39,3,0.0632,58.7,157,2.779,0.223,0.4803,4.58,4.5752,4.2037,214184.4676,5209.444,33554.4744,0.7527,1.4889,3.1801,0.2933,0.0029,0.0241,0.296830148400606
11460,mgAF_suple_1T,cont_rob,20,0.3,3.5,2,28,14,14,0,1.0,3,0.037,26.6,232,2.418,0.329,0.4802,4.7078,4.7773,4.2884,197161.3408,5691.4473,110545.418,2.5752,4.5896,17.4909,2.4816,0.0163,0.0139,0.3431757736316508
22495,excentricidad,all_mixed,12,0.6,3.5,3,16,21,3,8,2.62,6,0.175,97.3,579,1.615,0.821,0.4802,3.8967,3.9352,3.6413,170282.3397,7627.3913,31956.1956,0.2729,1.2373,8.4205,1.2392,0.0048,0.1075,0.2486820686654331
22237,excentricidad,cont_rob,20,0.2,2.0,3,24,7,17,0,0.58,2,0.0254,7.8,73,2.459,0.104,0.4802,3.6604,3.6626,3.8891,123510.3177,9460.6566,52718.5036,0.5819,6.3249,11.1492,1.352,0.0311,0.1389,0.2597456392410232
2100,pca_2,all_mixed,20,0.3,3.5,2,27,21,6,0,1.56,4,0.0598,33.9,175,2.382,0.248,0.4801,3.1412,3.1866,2.0348,140265.5694,6787.2624,40183.6569,0.5327,4.768,30.4536,1.9383,0.0062,0.1498,0.21014456382790878
9809,mgAF_total,cont_std,8,0.6,5.0,5,11,13,3,5,2.36,4,0.2364,140.8,433,1.795,0.614,0.4799,3.093,3.1042,4.0742,62265.5631,3790.4186,26832.612,0.2525,0.6152,0.7561,0.1659,0.0096,0.0013,0.17561507087065217
15348,eg_hijo,cont_std,16,0.4,3.5,2,32,18,14,0,1.12,4,0.0363,28.9,325,2.202,0.461,0.4797,5.1562,5.1117,5.2342,266545.2771,7725.4197,201547.0639,1.7033,7.095,26.8561,8.3439,0.0276,0.0026,0.4077546052711722
15577,eg_hijo,cont_rob,12,0.2,2.0,3,23,0,23,0,0.0,0,0.0,8.1,50,2.503,0.071,0.4797,3.4003,3.4008,3.6411,79425.6596,8309.6593,70264.9414,1.3052,6.858,20.8614,2.378,0.0217,0.1437,0.22773828296948306
6635,umap_5_05,cont_std,12,0.5,2.5,5,23,13,10,0,1.13,2,0.0514,18.2,101,2.628,0.143,0.4796,4.117,4.1267,4.3483,124353.1621,9192.0196,28714.5278,0.2213,4.9005,4.7537,0.6264,0.0069,0.1134,0.24058215320549145
21175,densidad,cont_rob,20,0.3,2.0,3,23,6,17,0,0.52,4,0.0237,9.0,71,2.554,0.101,0.4796,3.2337,3.2245,3.3694,77187.9889,7793.4518,56634.7278,1.0008,7.7075,9.5219,0.8996,0.017,0.1134,0.20845807352445064
17148,pn_hijo,all_mixed,16,0.4,3.5,2,30,21,9,0,1.4,4,0.0483,34.9,262,2.261,0.372,0.4795,3.0617,3.1414,1.9758,25044.4037,6269.9237,618955.6346,2.0819,6.0684,4.9009,1.1904,0.0064,0.1919,0.25929087691916175
447,pca_1,cont_rob,8,0.6,5.0,2,17,26,2,11,3.06,6,0.1912,96.0,467,1.916,0.662,0.4795,4.0707,4.0998,4.4918,213315.582,3951.324,5100.1402,0.319,2.4106,67.0844,2.0527,0.0028,0.0015,0.26724024639867056
5286,umap_15_02,all_mixed,16,0.5,3.5,2,27,18,9,0,1.33,3,0.0513,47.5,232,2.515,0.329,0.4795,5.7242,5.7473,4.6785,228056.6259,7431.108,32428.6168,0.6206,9.5245,9.5745,2.1222,0.0034,0.0693,0.35078575571077647
7261,umap_5_05,all_mixed,8,0.5,2.0,3,20,8,12,0,0.8,2,0.0421,4.8,22,2.756,0.031,0.4794,3.1353,3.1158,2.8524,83903.6786,3914.7919,56025.7577,0.6894,7.9096,4.5363,1.4401,0.01,0.0,0.19445199923522183
15276,eg_hijo,cont_std,12,0.5,3.5,2,33,17,16,0,1.03,5,0.0322,34.7,337,2.115,0.478,0.4793,4.4112,4.342,4.5624,182841.2919,7973.8239,224611.4118,2.3077,5.7339,26.4944,7.7943,0.0269,0.0299,0.3498292016150287
14480,imc_antes,cont_rob,8,0.6,2.0,5,10,8,4,2,1.6,2,0.1778,25.5,84,1.786,0.119,0.4793,3.7858,3.726,4.0029,209980.2886,4956.16,17527.8362,0.144,2.6508,3.6766,0.1287,0.0013,0.0,0.250061117161872
282,pca_1,cont_std,20,0.2,3.5,2,26,10,16,0,0.77,3,0.0308,27.6,167,2.459,0.237,0.4793,4.9192,4.8815,5.0509,260623.8847,8782.8801,195725.742,0.972,4.4331,23.0648,7.3452,0.0179,0.054,0.37476885101189333
6942,umap_5_05,cont_rob,12,0.2,3.5,2,24,10,14,0,0.83,2,0.0362,33.0,133,2.593,0.189,0.4793,5.0233,5.008,4.2866,176505.8924,6170.4247,154578.9005,2.9588,5.0397,24.9692,3.9039,0.0178,0.0492,0.35836090765072487
14879,imc_antes,all_mixed,12,0.3,2.5,5,14,8,7,1,1.14,3,0.0879,19.1,80,2.094,0.113,0.4792,2.8187,2.7909,2.533,52197.798,7232.0163,38121.2302,0.4144,3.0396,12.3591,0.3482,0.0025,0.1224,0.15282595210780592
6253,umap_30_01,all_mixed,12,0.4,2.0,3,20,7,13,0,0.7,2,0.0368,4.8,22,2.754,0.031,0.4792,3.6967,3.6935,3.6211,241974.1884,5872.2678,38837.8415,0.5729,9.7532,23.6799,3.1604,0.012,0.0,0.28184150960873605
5191,umap_15_02,all_mixed,12,0.5,2.0,3,20,7,13,0,0.7,2,0.0368,4.9,22,2.752,0.031,0.4791,4.1514,4.1486,3.9118,237670.1457,5872.2678,50759.6938,0.7042,10.5236,18.5282,2.0541,0.012,0.0,0.3023435629769423
620,pca_1,cont_rob,16,0.6,2.0,5,10,8,4,2,1.6,2,0.1778,25.8,84,1.782,0.119,0.4791,3.8194,3.7687,4.0027,210023.8957,4956.16,19852.611,0.0959,2.2492,2.38,0.1398,0.0014,0.0,0.2517056827339232
18481,dif_imc,cont_std,12,0.3,3.5,3,26,19,7,0,1.46,3,0.0585,28.6,189,2.51,0.268,0.4791,4.0709,4.0667,4.6482,200288.0064,7768.4349,20181.8334,0.2675,2.9474,11.03,7.3588,0.0093,0.0374,0.2715630477590566
22150,excentricidad,cont_rob,16,0.2,2.5,3,26,12,14,0,0.92,4,0.0369,17.0,158,2.433,0.224,0.4791,4.4678,4.5341,4.8522,116076.2862,6564.3585,111438.9566,1.0614,4.9036,8.3964,0.9201,0.0092,0.0602,0.27628885858992175
11510,mgAF_suple_1T,cont_rob,20,0.6,2.0,5,10,8,4,2,1.6,2,0.1778,30.8,84,1.781,0.119,0.479,3.7027,3.6464,4.0035,277170.9108,6504.96,23168.5442,0.1294,3.0015,1.9192,0.1056,0.0012,0.0,0.27444147863660295
14219,imc_antes,cont_std,12,0.6,5.0,5,14,19,3,8,2.71,6,0.2088,118.4,530,1.691,0.752,0.4789,1.6623,1.6828,1.6647,15320.3666,4309.3752,19131.8219,0.2138,1.5798,31.7351,1.4396,0.0045,0.0021,0.087871281802179
13407,total_AF_mg,cont_rob,8,0.6,5.0,2,15,19,3,7,2.53,4,0.181,92.1,523,1.561,0.742,0.4788,2.0927,2.0854,2.8178,263161.1965,3549.634,36354.1221,0.5332,2.851,77.3546,2.2069,0.0037,0.0007,0.21063418275572662
16289,pn_hijo,cont_std,8,0.6,5.0,5,13,17,3,7,2.62,5,0.2179,125.2,503,1.728,0.713,0.4787,1.6902,1.7147,1.7162,13132.5528,3887.9224,395581.5133,2.1622,1.482,1.4203,0.467,0.0075,0.0055,0.1651422527376115
10087,mgAF_total,cont_rob,8,0.2,2.0,3,25,4,21,0,0.32,1,0.0133,9.2,98,2.387,0.139,0.4787,2.5679,2.5804,2.9025,70160.0178,8668.7743,89003.7906,1.085,6.9411,21.7179,2.142,0.0216,0.1056,0.18942886444106513
6906,umap_5_05,cont_rob,8,0.5,3.5,2,27,15,12,0,1.11,2,0.0427,45.6,224,2.481,0.318,0.4787,4.8613,4.8433,4.2375,159109.35,5182.313,216058.9131,4.853,6.3432,34.7938,5.8224,0.0278,0.0629,0.38457228214572914
5320,umap_15_02,all_mixed,20,0.2,2.5,3,23,8,15,0,0.7,2,0.0316,18.3,98,2.606,0.139,0.4787,4.6972,4.6575,4.3632,252044.834,8191.9048,37405.7796,0.2079,2.731,13.9112,1.3342,0.0051,0.0794,0.31471328099620993
6997,umap_5_05,cont_rob,12,0.5,3.5,3,24,16,8,0,1.33,3,0.058,50.9,180,2.699,0.255,0.4787,5.2629,5.3154,4.5051,176634.4907,6254.6622,63953.7014,1.1074,4.0888,5.7623,0.4205,0.0061,0.0536,0.32375246782282063
1911,pca_2,all_mixed,12,0.3,1.5,2,19,3,16,0,0.32,1,0.0175,2.6,7,2.816,0.01,0.4787,4.1682,4.2806,4.2511,204854.4098,5831.1898,17370.6564,0.3638,10.3179,6.1992,0.82,0.0,0.0499,0.2681868832311778
4767,umap_15_02,cont_rob,8,0.6,5.0,2,14,18,2,6,2.57,6,0.1978,108.0,407,2.079,0.577,0.4786,5.0059,5.0019,4.6297,232926.9263,4179.7823,7985.5428,0.1166,1.5426,84.197,2.2638,0.0019,0.0171,0.3114260811936314
13170,total_AF_mg,cont_std,16,0.3,3.5,2,30,13,17,0,0.87,3,0.0299,30.2,257,2.233,0.365,0.4786,4.2618,4.1981,4.6588,235088.9643,8174.7729,174374.897,0.9628,5.5835,28.7066,8.7387,0.0235,0.0011,0.3402499925980184
22114,excentricidad,cont_rob,12,0.5,2.5,3,28,21,7,0,1.5,5,0.0556,25.2,229,2.379,0.325,0.4785,4.6006,4.6127,4.9653,184643.0213,6813.5417,101694.7872,1.1368,5.3571,14.9443,1.7875,0.0035,0.0453,0.3003586278289245
18048,edad_madre,all_mixed,8,0.4,3.5,2,19,15,5,1,1.58,5,0.0877,57.1,249,1.956,0.353,0.4785,2.0411,2.1176,1.9465,94897.5079,6122.868,98929.8651,0.792,40.6946,7.1704,0.9349,0.0246,0.1299,0.18112951522890341
1739,pca_2,cont_rob,20,0.3,2.5,5,22,14,8,0,1.27,3,0.0606,16.1,68,2.636,0.096,0.4785,4.1277,4.0883,4.2282,176749.1161,7421.8207,46814.7898,0.1636,3.6877,12.3688,0.8491,0.0061,0.0989,0.2622720164369136
5916,umap_30_01,cont_rob,12,0.5,3.5,2,29,16,13,0,1.1,3,0.0394,40.2,266,2.363,0.377,0.4785,6.34,6.2642,4.979,181877.4155,5630.3888,225076.6838,4.8477,7.54,35.4652,6.8209,0.0272,0.0652,0.45570978063475337
694,pca_1,cont_rob,20,0.5,2.5,3,27,20,7,0,1.48,5,0.057,30.2,212,2.444,0.301,0.4783,4.1044,4.1243,4.468,158274.5634,6443.6483,49826.45,0.4842,8.0702,13.9152,1.4811,0.0018,0.0552,0.25282549635322465
19615,dias_saf,cont_std,12,0.6,3.5,3,15,9,7,1,1.2,2,0.0857,76.4,242,2.372,0.343,0.4783,4.1743,4.1867,4.3587,194227.5519,10292.2784,12643.2751,0.0702,1.2144,1.6547,0.1928,0.0019,0.1592,0.26104790119928273
6299,umap_30_01,all_mixed,12,0.6,5.0,5,11,15,2,6,2.73,4,0.2727,147.6,324,2.195,0.46,0.4782,4.1436,4.1423,4.2286,157112.0333,5462.9563,3561.4692,0.052,0.729,1.3793,0.1002,0.0005,0.0596,0.24104181370304248
6298,umap_30_01,all_mixed,12,0.6,5.0,3,11,15,2,6,2.73,4,0.2727,147.6,324,2.195,0.46,0.4782,4.1436,4.1423,4.2286,157112.0333,5462.9563,3561.4692,0.052,0.729,1.3793,0.1002,0.0005,0.0596,0.24104181370304248
6297,umap_30_01,all_mixed,12,0.6,5.0,2,11,15,2,6,2.73,4,0.2727,147.6,324,2.195,0.46,0.4782,4.1436,4.1423,4.2286,157112.0333,5462.9563,3561.4692,0.052,0.729,1.3793,0.1002,0.0005,0.0596,0.24104181370304248
10933,mgAF_suple_1T,cont_std,12,0.4,2.0,3,23,5,18,0,0.43,1,0.0198,5.9,55,2.489,0.078,0.4782,3.6271,3.5173,3.9395,123789.6779,7402.5213,69316.6823,0.8027,7.9294,6.5393,1.1404,0.009,0.0416,0.2312452376793237
18786,dif_imc,cont_rob,8,0.5,3.5,2,36,24,12,0,1.33,4,0.0381,34.1,466,2.086,0.661,0.4781,5.3705,5.3381,4.5397,279866.5423,6488.2503,261568.5201,4.3094,6.4587,30.5067,11.887,0.0254,0.0413,0.45308660850244914
22306,excentricidad,cont_rob,20,0.6,1.5,3,11,7,5,1,1.27,2,0.1273,4.4,13,2.236,0.018,0.478,2.9247,2.7777,2.9752,18689.4752,6985.5427,17632.4093,0.5259,5.5358,8.185,0.3563,0.0033,0.0,0.14034734504458443
10807,mgAF_suple_1T,cont_std,8,0.2,2.0,3,24,6,18,0,0.5,1,0.0217,7.8,55,2.376,0.078,0.478,2.602,2.5546,2.667,70883.8855,6665.0909,62947.7184,1.2352,8.3673,6.2469,1.4239,0.0051,0.0399,0.16567197711749004
6782,umap_5_05,cont_std,20,0.3,3.5,5,21,14,7,0,1.33,3,0.0667,36.7,95,2.803,0.135,0.4779,3.442,3.4715,3.6454,136819.7615,7869.0906,45243.7211,0.1559,2.1402,5.7028,0.6636,0.0068,0.0777,0.2190901468676643
10555,mgAF_total,all_mixed,12,0.3,2.0,3,20,8,12,0,0.8,1,0.0421,5.1,21,2.727,0.03,0.4779,3.3854,3.4185,3.559,240039.0831,5872.2678,43370.6477,0.5592,9.2723,12.4058,2.332,0.0119,0.0,0.26902511484729735
989,pca_1,all_mixed,16,0.6,5.0,5,16,29,1,14,3.62,4,0.2417,106.0,326,2.347,0.462,0.4779,4.7318,4.7543,4.2726,245093.9763,3213.1337,3508.3676,0.0657,1.198,4.4968,0.1685,0.0012,0.0133,0.30325348907414656
4687,umap_15_02,cont_rob,8,0.2,2.0,3,25,3,22,0,0.24,2,0.01,9.7,93,2.361,0.132,0.4779,2.5523,2.5621,2.7778,70411.0005,8727.0334,68192.5677,1.1449,8.4927,20.1106,2.2614,0.0308,0.1056,0.19858726884887526
987,pca_1,all_mixed,16,0.6,5.0,2,16,29,1,14,3.62,4,0.2417,106.0,326,2.347,0.462,0.4779,4.7318,4.7543,4.2726,245093.9763,3213.1337,3508.3676,0.0657,1.198,4.4968,0.1685,0.0012,0.0133,0.30325348907414656
19740,dias_saf,cont_std,20,0.3,3.5,2,29,9,20,0,0.62,4,0.0222,23.2,242,2.292,0.343,0.4779,5.4989,5.4512,4.973,311610.8898,10593.134,182417.9001,1.2596,6.0778,19.1006,5.9655,0.0202,0.1189,0.423700152277173
9475,hibrido_umap_af,all_mixed,12,0.3,2.0,3,20,8,12,0,0.8,1,0.0421,5.1,21,2.727,0.03,0.4779,3.3854,3.4185,3.559,240039.0831,5872.2678,43370.6477,0.5592,9.2723,12.4058,2.332,0.0119,0.0,0.26902511484729735
988,pca_1,all_mixed,16,0.6,5.0,3,16,29,1,14,3.62,4,0.2417,106.0,326,2.347,0.462,0.4779,4.7318,4.7543,4.2726,245093.9763,3213.1337,3508.3676,0.0657,1.198,4.4968,0.1685,0.0012,0.0133,0.30325348907414656
19722,dias_saf,cont_std,20,0.2,3.5,2,29,9,20,0,0.62,4,0.0222,23.2,242,2.292,0.343,0.4779,5.4989,5.4512,4.973,311610.8898,10593.134,182417.9001,1.2596,6.0778,19.1006,5.9655,0.0202,0.1189,0.423700152277173
6785,umap_5_05,cont_std,20,0.3,5.0,5,21,15,6,0,1.43,2,0.0714,45.0,99,2.81,0.14,0.4778,4.0747,4.0774,4.1008,206605.1162,7070.4467,44039.5272,0.4832,1.5232,5.435,0.8444,0.0057,0.036,0.27515851440280864
4507,umap_15_02,cont_std,16,0.2,2.0,3,22,3,19,0,0.27,2,0.013,5.8,46,2.568,0.065,0.4777,3.3985,3.3277,3.4061,79426.9532,6241.1866,74355.9128,0.9798,7.8107,5.0898,1.1997,0.0104,0.0434,0.20864355531364723
19079,dif_imc,cont_rob,20,0.6,5.0,5,18,31,1,14,3.44,6,0.2026,90.6,355,2.198,0.504,0.4777,0.8376,0.869,0.5935,10169.3967,2624.7326,20811.9782,0.2971,0.7197,5.7679,9.7711,0.0024,0.0181,0.04931210405956865
16755,pn_hijo,cont_rob,16,0.2,5.0,2,27,21,6,0,1.56,4,0.0598,31.0,189,2.376,0.268,0.4777,1.1271,1.1279,0.7999,12253.1049,3744.7394,814521.755,4.038,4.5794,4.2637,1.4038,0.0341,0.0796,0.2540694593797634
7142,umap_5_05,cont_rob,20,0.3,3.5,5,21,14,7,0,1.33,2,0.0667,39.5,96,2.801,0.136,0.4777,4.4749,4.4743,4.4066,269049.5445,7759.4897,49104.5734,0.1819,2.9575,9.0503,0.8581,0.0074,0.0539,0.3175210147991655
18629,dif_imc,cont_std,16,0.6,5.0,5,15,24,2,11,3.2,5,0.2286,105.8,405,1.949,0.574,0.4777,1.6558,1.5963,2.0778,159946.6338,4691.4206,30295.2982,0.4461,0.7347,7.9689,9.9299,0.0031,0.0033,0.146596487935975
19290,dif_imc,all_mixed,16,0.3,3.5,2,31,21,10,0,1.35,4,0.0452,29.4,267,2.131,0.379,0.4776,3.9183,3.8957,3.2248,118281.2392,6924.4379,76221.5991,0.6106,6.9724,12.8247,15.9958,0.0288,0.1333,0.2686391361773723
4836,umap_15_02,cont_rob,12,0.5,3.5,2,29,16,13,0,1.1,2,0.0394,39.8,261,2.334,0.37,0.4776,5.6828,5.6259,4.7343,175337.3919,6029.8968,207192.4888,4.4666,7.2715,37.7626,5.6643,0.0276,0.0336,0.4199215337403221
10380,mgAF_total,cont_rob,20,0.3,3.5,2,27,14,13,0,1.04,3,0.0399,33.1,207,2.417,0.294,0.4775,5.0273,5.0361,4.911,230824.9968,5640.0786,43779.6565,1.3245,4.6469,23.2868,3.8378,0.0172,0.0183,0.34873327324037473
21108,densidad,cont_rob,16,0.4,3.5,2,37,21,16,0,1.14,7,0.0315,26.7,438,1.896,0.621,0.4775,4.5426,4.4749,4.2589,241529.3997,6398.4446,291508.3617,3.8281,8.8875,25.768,6.8234,0.0291,0.014,0.40632910288719665
14538,imc_antes,cont_rob,12,0.4,3.5,2,32,21,11,0,1.31,5,0.0423,32.3,332,2.181,0.471,0.4775,5.3838,5.3527,4.6722,306954.3825,6405.979,149788.3541,2.7683,7.9627,37.2544,4.4564,0.0248,0.0278,0.43305759531707055
15005,imc_antes,all_mixed,16,0.5,2.5,5,23,16,7,0,1.39,4,0.0632,16.5,85,2.552,0.121,0.4775,3.1043,3.1127,3.1629,60311.4912,8129.0327,62968.6358,0.4261,3.4617,8.0688,0.6376,0.0007,0.1437,0.17030187196320354
14566,imc_antes,cont_rob,12,0.6,1.5,3,11,7,5,1,1.27,2,0.1273,5.5,13,2.227,0.018,0.4775,2.7736,2.6632,2.7934,18994.279,5239.157,24590.3036,0.4075,4.5267,7.4912,0.3271,0.006,0.0,0.13830341972631252
17431,edad_madre,cont_std,12,0.5,2.0,3,20,10,10,0,1.0,3,0.0526,5.8,24,2.728,0.034,0.4775,2.3158,2.3132,2.1486,19244.3293,1929.1678,45868.7896,0.8514,10.3388,4.8419,0.7841,0.006,0.0475,0.12859512758888958
19616,dias_saf,cont_std,12,0.6,3.5,5,15,9,7,1,1.2,2,0.0857,75.0,242,2.357,0.343,0.4774,4.0778,4.0975,4.3541,186296.6989,10294.215,12738.5654,0.076,1.2276,1.594,0.2092,0.0019,0.1592,0.2539618440964669
11113,mgAF_suple_1T,cont_std,20,0.4,2.0,3,23,7,16,0,0.61,1,0.0277,5.8,55,2.473,0.078,0.4773,3.3661,3.2525,3.6459,123548.6722,8416.623,63416.8663,0.8604,6.6576,5.2724,0.9576,0.009,0.0416,0.21970451981054048
21036,densidad,cont_rob,12,0.5,3.5,2,46,35,11,0,1.52,22,0.0338,25.7,509,1.741,0.722,0.4773,4.986,4.9285,4.5995,162033.9802,6344.7376,292410.7998,4.6511,8.626,28.905,8.7664,0.0323,0.027,0.4052744154828651
19706,dias_saf,cont_std,16,0.6,3.5,5,15,9,7,1,1.2,2,0.0857,74.7,242,2.355,0.343,0.4773,4.0793,4.0985,4.3543,186284.0549,10317.3032,12942.8471,0.0876,1.2615,1.5879,0.2008,0.0019,0.1591,0.25414971329948627
16846,pn_hijo,cont_rob,20,0.2,5.0,3,25,17,8,0,1.36,3,0.0567,32.6,154,2.498,0.218,0.4772,1.2636,1.282,0.8684,12941.9249,1953.7685,664720.3824,4.2694,4.8671,2.6495,0.9069,0.0324,0.0472,0.23883305441960487
303,pca_1,cont_std,20,0.3,5.0,2,27,17,10,0,1.26,2,0.0484,35.5,211,2.422,0.299,0.4772,4.5033,4.5053,4.9079,249263.9771,7388.2007,26238.8775,0.4196,3.1332,28.8131,1.3232,0.0071,0.0333,0.3093118619994495
19152,dif_imc,all_mixed,8,0.6,1.0,2,10,5,6,1,1.0,2,0.1111,2.0,2,2.303,0.003,0.4771,1.8765,1.9436,1.71,15062.3604,3130.4025,10030.0625,0.3525,9.71,8.327,0.3717,0.0,0.0,0.09186964316415412
4752,umap_15_02,cont_rob,8,0.6,1.0,2,10,6,5,1,1.2,2,0.1333,2.0,2,2.303,0.003,0.4771,2.584,2.6965,2.81,20596.8518,3014.01,50253.8125,0.24,8.6025,4.3913,3.7036,0.0,0.0,0.12979682155136688
16722,pn_hijo,cont_rob,12,0.6,1.0,2,10,6,5,1,1.2,2,0.1333,2.0,2,2.303,0.003,0.4771,2.8862,2.9457,3.25,20312.1529,7032.69,44681.0,0.21,5.3125,2.9305,2.7524,0.0,0.0,0.140272351117171
15012,imc_antes,all_mixed,16,0.6,1.0,2,10,6,5,1,1.2,2,0.1333,2.0,2,2.303,0.003,0.4771,3.5857,3.67,3.39,26061.6036,7304.2725,10131.3125,0.39,14.3225,4.9253,0.4566,0.0,0.0,0.16950486736723272
2052,pca_2,all_mixed,16,0.6,1.0,2,10,6,5,1,1.2,2,0.1333,2.0,2,2.303,0.003,0.4771,4.5837,4.72,4.24,34556.9056,5565.16,10498.8125,0.4125,16.11,4.8407,0.5193,0.0,0.0,0.21661856385587008
19272,dif_imc,all_mixed,16,0.2,3.5,2,30,17,13,0,1.13,5,0.0391,25.7,230,2.138,0.326,0.477,4.027,4.0562,3.2845,163768.0499,7702.4726,88534.8623,0.5908,7.8158,10.2541,14.2934,0.0293,0.1375,0.29506882437557097
11005,mgAF_suple_1T,cont_std,16,0.3,2.0,3,24,7,17,0,0.58,1,0.0254,7.7,55,2.357,0.078,0.4769,2.1763,2.0972,2.1887,68656.7692,7406.0918,60536.827,1.3007,7.3153,6.1411,1.5597,0.0051,0.0399,0.14633095440560878
4458,umap_15_02,cont_std,12,0.4,3.5,2,28,13,15,0,0.93,3,0.0344,31.4,207,2.296,0.294,0.4769,3.9715,3.9324,4.4461,209280.326,7991.644,222161.5661,1.145,3.7901,32.7578,8.18,0.0286,0.0084,0.33339154386717373
17005,pn_hijo,all_mixed,8,0.6,3.5,3,19,31,2,14,3.26,8,0.1813,86.7,513,1.763,0.728,0.4768,1.2442,1.2908,1.0975,18093.2247,6433.7996,710114.706,4.8863,2.9679,3.2489,1.0626,0.0082,0.1622,0.2210213306932659
16231,pn_hijo,cont_std,8,0.3,3.5,3,26,20,6,0,1.54,4,0.0615,28.3,182,2.452,0.258,0.4768,4.5917,4.5658,5.0288,244254.3734,7879.9821,276329.0021,0.6161,4.5407,4.3159,0.7631,0.0074,0.0027,0.34880309241565416
11969,mgAF_saf,cont_std,8,0.6,5.0,5,8,7,4,3,1.75,4,0.25,165.6,470,1.458,0.667,0.4767,2.1691,2.2011,2.3421,35452.1761,2449.207,8328.0105,0.1321,1.0623,0.9196,0.1417,0.0028,0.0014,0.11317343699133352
